tce,keep,onEB,onCum,onOther
006696381-07,True,False,False,False
006696381-08,True,False,False,False
006696381-09,True,False,False,False
006696381-10,True,False,False,False
006696462-01,False,False,True,False
006696462-02,False,False,True,False
006696462-03,False,False,True,False
006696580-01,False,False,True,False
006696580-02,False,False,True,False
006696580-03,False,False,True,False
006696580-04,False,False,True,False
006696580-05,False,False,True,False
006696713-01,True,False,False,False
006697041-01,True,False,False,False
006697041-02,True,False,False,False
006697041-03,True,False,False,False
006697041-04,True,False,False,False
006697041-05,True,False,False,False
006697041-06,True,False,False,False
006697041-07,True,False,False,False
006697041-08,True,False,False,False
006697305-01,True,False,False,False
006697423-01,True,False,False,False
006697609-01,True,False,False,False
006697609-02,True,False,False,False
006697716-01,False,True,True,False
006697756-01,False,False,True,False
006698670-01,False,True,True,False
006699368-01,False,False,True,False
006699562-01,False,True,True,False
006699562-02,False,True,True,False
006699562-03,False,True,True,False
006699562-04,False,True,True,False
006699562-05,False,True,True,False
006699562-06,False,True,True,False
006699562-07,False,True,True,False
006699562-08,False,True,True,False
006701115-01,True,False,False,False
006701115-02,True,False,False,False
006701115-03,True,False,False,False
006701115-04,True,False,False,False
006701115-05,True,False,False,False
006701115-06,True,False,False,False
006701115-07,True,False,False,False
006701459-01,True,False,False,False
006701459-02,True,False,False,False
006701459-03,True,False,False,False
006701459-04,True,False,False,False
006701459-05,True,False,False,False
006701459-06,True,False,False,False
006701459-07,True,False,False,False
006701459-08,True,False,False,False
006704862-01,True,False,False,False
006704889-01,True,False,False,False
006704889-02,True,False,False,False
006704889-03,True,False,False,False
006705142-01,False,False,True,False
006705142-02,False,False,True,False
006705142-03,False,False,True,False
006705602-01,True,False,False,False
006705739-01,True,False,False,False
006705739-02,True,False,False,False
006706287-01,False,True,True,False
006706906-01,True,False,False,False
006706906-02,True,False,False,False
006707805-01,True,False,False,False
006707805-02,True,False,False,False
006707805-03,True,False,False,False
006707805-04,True,False,False,False
006707805-05,True,False,False,False
006707805-06,True,False,False,False
006707833-01,False,False,True,False
006707833-02,False,False,True,False
006707833-03,False,False,True,False
006707835-01,False,False,True,False
006707835-02,False,False,True,False
006707835-03,False,False,True,False
006707835-04,False,False,True,False
006707908-01,False,False,True,False
006707942-01,False,True,True,False
006707942-02,False,True,True,False
006707942-03,False,True,True,False
006715434-01,True,False,False,False
006715434-02,True,False,False,False
006715809-01,True,False,False,False
006715809-02,True,False,False,False
006715809-03,True,False,False,False
006715809-04,True,False,False,False
006715809-05,True,False,False,False
006715809-06,True,False,False,False
006716021-01,False,False,True,False
006716021-02,False,False,True,False
006716670-01,True,False,False,False
006717185-01,True,False,False,False
006717216-01,True,False,False,False
006717216-02,True,False,False,False
006717216-03,True,False,False,False
006719086-01,False,False,True,False
006719086-02,False,False,True,False
006719086-03,False,False,True,False
006719093-01,True,False,False,False
006719243-01,True,False,False,False
006719464-01,True,False,False,False
006719893-01,True,False,False,False
006720720-01,True,False,False,False
006720720-02,True,False,False,False
006720889-01,True,False,False,False
006720889-02,True,False,False,False
006720889-03,True,False,False,False
006720889-04,True,False,False,False
006720889-05,True,False,False,False
006720889-06,True,False,False,False
006721044-01,True,False,False,False
006721044-02,True,False,False,False
006721044-03,True,False,False,False
006721044-04,True,False,False,False
006721044-05,True,False,False,False
006721044-06,True,False,False,False
006721089-01,True,False,False,False
006721089-02,True,False,False,False
006721123-01,False,False,True,False
006721123-02,False,False,True,False
006721123-03,False,False,True,False
006721123-04,False,False,True,False
006721523-01,True,False,False,False
006750902-01,False,False,True,False
006750902-02,False,False,True,False
006751883-01,True,False,False,False
006752077-01,True,False,False,False
006752338-01,True,False,False,False
006752502-01,False,False,True,False
006752502-02,False,False,True,False
006752622-01,True,False,False,False
006752730-01,True,False,False,False
006752730-02,True,False,False,False
006753253-01,True,False,False,False
006755882-01,True,False,False,False
006755882-02,True,False,False,False
006755944-01,False,False,True,False
006756202-01,False,True,True,False
006756202-02,False,True,True,False
006756202-03,False,True,True,False
006756386-01,True,False,False,False
006756481-01,True,False,False,False
006756481-02,True,False,False,False
006756481-03,True,False,False,False
006756481-04,True,False,False,False
006756648-01,True,False,False,False
006756669-01,False,True,True,False
006756669-02,False,True,True,False
006757160-01,True,False,False,False
006757324-01,True,False,False,False
006757637-01,True,False,False,False
006758917-01,False,True,True,False
006758917-02,False,True,True,False
006761498-01,True,False,False,False
006761539-01,True,False,False,False
006761539-02,True,False,False,False
006761569-01,True,False,False,False
006761869-01,True,False,False,False
006762188-01,False,True,True,False
006762188-02,False,True,True,False
006762188-03,False,True,True,False
006762188-04,False,True,True,False
006762389-01,True,False,False,False
006762389-02,True,False,False,False
006762829-01,False,True,True,False
006762829-02,False,True,True,False
006762829-03,False,True,True,False
006762829-04,False,True,True,False
006762829-05,False,True,True,False
006762829-06,False,True,True,False
006762923-01,True,False,False,False
006762923-02,True,False,False,False
006762923-03,True,False,False,False
006762923-04,True,False,False,False
006762992-01,True,False,False,False
006762992-02,True,False,False,False
006763067-01,True,False,False,False
006763132-01,True,False,False,False
006763368-01,True,False,False,False
006765518-01,True,False,False,False
006765575-01,True,False,False,False
006765575-02,True,False,False,False
006765575-03,True,False,False,False
006765575-04,True,False,False,False
006765575-05,True,False,False,False
006765575-06,True,False,False,False
006765575-07,True,False,False,False
006765575-08,True,False,False,False
006766634-01,False,False,True,False
006766634-02,False,False,True,False
006766663-01,True,False,False,False
006766748-01,False,True,True,False
006766748-02,False,True,True,False
006766748-03,False,True,True,False
006768337-01,True,False,False,False
006774537-01,False,False,True,False
006774537-02,False,False,True,False
006775006-01,True,False,False,False
006775034-01,False,True,False,False
006775985-01,False,False,True,False
006776331-01,True,False,False,False
006776331-02,True,False,False,False
006776331-03,True,False,False,False
006776331-04,True,False,False,False
006776331-05,True,False,False,False
006776401-01,False,False,True,False
006776401-02,False,False,True,False
006776401-03,False,False,True,False
006776401-04,False,False,True,False
006776401-05,False,False,True,False
006776401-06,False,False,True,False
006776401-07,False,False,True,False
006776401-08,False,False,True,False
006776401-09,False,False,True,False
006776555-01,False,False,True,False
006776957-01,True,False,False,False
006777016-01,True,False,False,False
006777016-02,True,False,False,False
006777538-01,True,False,False,False
006777538-02,True,False,False,False
006778008-01,False,False,True,False
006778008-02,False,False,True,False
006778019-01,False,False,True,False
006778019-02,False,False,True,False
006778019-03,False,False,True,False
006778050-01,False,True,False,False
006778063-01,True,False,False,False
006778063-02,True,False,False,False
006778063-03,True,False,False,False
006778063-04,True,False,False,False
006778289-01,False,True,True,False
006778289-02,False,True,True,False
006778289-03,False,True,True,False
006778289-04,False,True,True,False
006778289-05,False,True,True,False
006779613-01,True,False,False,False
006779924-01,True,False,False,False
006780052-01,True,False,False,False
006780052-02,True,False,False,False
006780052-03,True,False,False,False
006780158-01,False,False,True,False
006780893-01,True,False,False,False
006781535-01,False,True,True,False
006781535-02,False,True,True,False
006781535-03,False,True,True,False
006781548-01,False,False,True,False
006783879-01,True,False,False,False
006784155-01,True,False,False,False
006784155-02,True,False,False,False
006784235-01,False,False,True,False
006784235-02,False,False,True,False
006784887-01,False,True,True,False
006784887-02,False,True,True,False
006784887-03,False,True,True,False
006784887-04,False,True,True,False
006784887-05,False,True,True,False
006786037-01,False,False,True,False
006786037-02,False,False,True,False
006786037-03,False,False,True,False
006786037-04,False,False,True,False
006786037-05,False,False,True,False
006786037-06,False,False,True,False
006786037-07,False,False,True,False
006786037-08,False,False,True,False
006790335-01,True,False,False,False
006790346-01,True,False,False,False
006790451-01,True,False,False,False
006790451-02,True,False,False,False
006790592-01,False,False,False,False
006790592-02,False,False,False,False
006790592-03,False,False,False,False
006790592-04,False,False,False,False
006791060-01,True,False,False,False
006792124-01,False,False,True,False
006792983-01,True,False,False,False
006793409-01,True,False,False,False
006794650-01,True,False,False,False
006794650-02,True,False,False,False
006794650-03,True,False,False,False
006794736-01,True,False,False,False
006794736-02,True,False,False,False
006794857-01,True,False,False,False
006795089-01,True,False,False,False
006801115-01,True,False,False,False
006802081-01,True,False,False,False
006802602-01,True,False,False,False
006802602-02,True,False,False,False
006802602-03,True,False,False,False
006803202-01,False,False,True,False
006803202-02,False,False,True,False
006803202-03,False,False,True,False
006803202-04,False,False,True,False
006803202-05,False,False,True,False
006803202-06,False,False,True,False
006803964-01,True,False,False,False
006803986-01,True,False,False,False
006804018-01,True,False,False,False
006804018-02,True,False,False,False
006804821-01,True,False,False,False
006804957-01,True,False,False,False
006804957-02,True,False,False,False
006804957-03,True,False,False,False
006805146-01,False,True,True,False
006805246-01,True,False,False,False
006805246-02,True,False,False,False
006805414-01,False,False,True,False
006805414-02,False,False,True,False
006806335-01,True,False,False,False
006806632-01,False,True,True,False
006806632-02,False,True,True,False
006806695-01,False,False,True,False
006836243-01,True,False,False,False
006836484-01,True,False,False,False
006836484-02,True,False,False,False
006836589-01,True,False,False,False
006836589-02,True,False,False,False
006836820-01,True,False,False,False
006837146-01,False,False,True,False
006837146-02,False,False,True,False
006837853-01,True,False,False,False
006838050-01,False,False,True,False
006841577-01,False,True,True,False
006841577-02,False,True,True,False
006841577-03,False,True,True,False
006841577-04,False,True,True,False
006841577-05,False,True,True,False
006841577-06,False,True,True,False
006842345-01,False,True,True,False
006842345-02,False,True,True,False
006842345-03,False,True,True,False
006843185-01,True,False,False,False
006843185-02,True,False,False,False
006843185-03,True,False,False,False
006843185-04,True,False,False,False
006843185-05,True,False,False,False
006843185-06,True,False,False,False
006843185-07,True,False,False,False
006843185-08,True,False,False,False
006843185-09,True,False,False,False
006844372-01,True,False,False,False
006844372-02,True,False,False,False
006846570-01,True,False,False,False
006846570-02,True,False,False,False
006846570-03,True,False,False,False
006846570-04,True,False,False,False
006846570-05,True,False,False,False
006846570-06,True,False,False,False
006846570-07,True,False,False,False
006846570-08,True,False,False,False
006847018-01,False,True,True,False
006847018-02,False,True,True,False
006847018-03,False,True,True,False
006847018-04,False,True,True,False
006847018-05,False,True,True,False
006848472-01,True,False,False,False
006848529-01,True,False,False,False
006848529-02,True,False,False,False
006848529-03,True,False,False,False
006848529-04,True,False,False,False
006848529-05,True,False,False,False
006848529-06,True,False,False,False
006848529-07,True,False,False,False
006848529-08,True,False,False,False
006848529-09,True,False,False,False
006848569-01,True,False,False,False
006848592-01,True,False,False,False
006848870-01,True,False,False,False
006849002-01,True,False,False,False
006849046-01,False,True,True,False
006849046-02,False,True,True,False
006849310-01,False,False,True,False
006849310-02,False,False,True,False
006849310-03,False,False,True,False
006849310-04,False,False,True,False
006850504-01,False,False,True,False
006850504-02,False,False,True,False
006850504-03,False,False,True,False
006850504-04,False,False,True,False
006850504-05,False,False,True,False
006850504-06,False,False,True,False
006850665-01,False,True,True,False
006850665-02,False,True,True,False
006851425-01,False,False,True,False
006851425-02,False,False,True,False
006851944-01,True,False,False,False
006852488-01,False,True,True,False
006852488-02,False,True,True,False
006852771-01,True,False,False,False
006853059-01,True,False,False,False
006854104-01,True,False,False,False
006854373-01,True,False,False,False
006854623-01,True,False,False,False
006859801-01,False,False,True,False
006859801-02,False,False,True,False
006859801-03,False,False,True,False
006859801-04,False,False,True,False
006859813-01,False,True,True,False
006859813-02,False,True,True,False
006859813-03,False,True,True,False
006860700-01,True,False,False,False
006860968-01,True,False,False,False
006860968-02,True,False,False,False
006860968-03,True,False,False,False
006861400-01,True,False,False,False
006861400-02,True,False,False,False
006861498-01,True,False,False,False
006862114-01,False,False,False,True
006862114-02,False,False,False,True
006862114-03,False,False,False,True
006862328-01,False,False,True,False
006862328-02,False,False,True,False
006862328-03,False,False,True,False
006862328-04,False,False,True,False
006862328-05,False,False,True,False
006862332-01,False,False,True,False
006862332-02,False,False,True,False
006862333-01,True,False,False,False
006862603-01,False,True,True,False
006862603-02,False,True,True,False
006862721-01,False,False,True,False
006862721-02,False,False,True,False
006862920-01,True,False,False,False
006862920-02,True,False,False,False
006862920-03,True,False,False,False
006862920-04,True,False,False,False
006863161-01,False,True,True,False
006863683-01,True,False,False,False
006863683-02,True,False,False,False
006863839-01,False,False,True,False
006863839-02,False,False,True,False
006863840-01,False,True,True,False
006863998-01,False,False,True,False
006863998-02,False,False,True,False
006863998-03,False,False,True,False
006863998-04,False,False,True,False
006863998-05,False,False,True,False
006863998-06,False,False,True,False
006863998-07,False,False,True,False
006864536-01,True,False,False,False
006864569-01,False,False,True,False
006864569-02,False,False,True,False
006864569-03,False,False,True,False
006864569-04,False,False,True,False
006864569-05,False,False,True,False
006864859-01,False,True,True,False
006864859-02,False,True,True,False
006864859-03,False,True,True,False
006864859-04,False,True,True,False
006864861-01,True,False,False,False
006864893-01,False,False,True,False
006864893-02,False,False,True,False
006865077-01,True,False,False,False
006865416-01,True,False,False,False
006865416-02,True,False,False,False
006865416-03,True,False,False,False
006865416-04,True,False,False,False
006865416-05,True,False,False,False
006865416-06,True,False,False,False
006865416-07,True,False,False,False
006866228-01,False,True,True,False
006867155-01,False,False,True,False
006867155-02,False,False,True,False
006867555-01,False,False,True,False
006868006-01,True,False,False,False
006868269-01,True,False,False,False
006869313-01,True,False,False,False
006869726-01,True,False,False,False
006869740-01,True,False,False,False
006870438-01,True,False,False,False
006870438-02,True,False,False,False
006871071-01,False,False,True,False
006871071-02,False,False,True,False
006871237-01,True,False,False,False
006871350-01,True,False,False,False
006871350-02,True,False,False,False
006871350-03,True,False,False,False
006871350-04,True,False,False,False
006871350-05,True,False,False,False
006871350-06,True,False,False,False
006871390-01,True,False,False,False
006871390-02,True,False,False,False
006871896-01,True,False,False,False
006875447-01,True,False,False,False
006877292-01,True,False,False,False
006877609-01,True,False,False,False
006877609-02,True,False,False,False
006877673-01,False,True,True,False
006877673-02,False,True,True,False
006877673-03,False,True,True,False
006878167-01,False,False,True,False
006878167-02,False,False,True,False
006878240-01,False,False,True,False
006878240-02,False,False,True,False
006878240-03,False,False,True,False
006878240-04,False,False,True,False
006879594-01,True,False,False,False
006880517-01,False,False,True,False
006880517-02,False,False,True,False
006881363-01,True,False,False,False
006881709-01,False,True,False,False
006887753-01,True,False,False,False
006887983-01,True,False,False,False
006889190-01,True,False,False,False
006889190-02,True,False,False,False
006889235-01,False,True,True,False
006889235-02,False,True,True,False
006889764-01,True,False,False,False
006889997-01,True,False,False,False
006890260-01,True,False,False,False
006890618-01,False,False,True,False
006890618-02,False,False,True,False
006890846-01,True,False,False,False
006891366-01,False,False,True,False
006891366-02,False,False,True,False
006891366-03,False,False,True,False
006891512-01,False,True,True,False
006891543-01,False,False,True,False
006891543-02,False,False,True,False
006891543-03,False,False,True,False
006891637-01,False,False,True,False
006891637-02,False,False,True,False
006891998-01,True,False,False,False
006921944-01,False,False,True,False
006921944-02,False,False,True,False
006922106-01,True,False,False,False
006922244-01,False,False,True,False
006922690-01,True,False,False,False
006922690-02,True,False,False,False
006922690-03,True,False,False,False
006922690-04,True,False,False,False
006923148-01,True,False,False,False
006924050-01,True,False,False,False
006924050-02,True,False,False,False
006924203-01,False,False,True,False
006924968-01,True,False,False,False
006924968-02,True,False,False,False
006924968-03,True,False,False,False
006924968-04,True,False,False,False
006924968-05,True,False,False,False
006924968-06,True,False,False,False
006924968-07,True,False,False,False
006924968-08,True,False,False,False
006924968-09,True,False,False,False
006924968-10,True,False,False,False
006925256-01,True,False,False,False
006927353-01,True,False,False,False
006927629-01,False,True,True,False
006927711-01,True,False,False,False
006927711-02,True,False,False,False
006927711-03,True,False,False,False
006927711-04,True,False,False,False
006927711-05,True,False,False,False
006927711-06,True,False,False,False
006927711-07,True,False,False,False
006927711-08,True,False,False,False
006927711-09,True,False,False,False
006927817-01,True,False,False,False
006928206-01,True,False,False,False
006928906-01,False,False,True,False
006932576-01,True,False,False,False
006932677-01,True,False,False,False
006932677-02,True,False,False,False
006932987-01,False,False,True,False
006932987-02,False,False,True,False
006932987-03,False,False,True,False
006932987-04,False,False,True,False
006932987-05,False,False,True,False
006933781-01,False,True,True,False
006933781-02,False,True,True,False
006933781-03,False,True,True,False
006933781-04,False,True,True,False
006933781-05,False,True,True,False
006934291-01,False,False,True,False
006934291-02,False,False,True,False
006934317-01,True,False,False,False
006934587-01,False,True,True,False
006935101-01,True,False,False,False
006935101-02,True,False,False,False
006935739-01,True,False,False,False
006936046-01,True,False,False,False
006936075-01,True,False,False,False
006936075-02,True,False,False,False
006936110-01,True,False,False,False
006936115-01,True,False,False,False
006936261-01,True,False,False,False
006936909-01,False,False,True,False
006936909-02,False,False,True,False
006936977-01,False,True,True,False
006937131-01,True,False,False,False
006937131-02,True,False,False,False
006937131-03,True,False,False,False
006937131-04,True,False,False,False
006937131-05,True,False,False,False
006937131-06,True,False,False,False
006937131-07,True,False,False,False
006937131-08,True,False,False,False
006937131-09,True,False,False,False
006937692-01,False,False,True,False
006937692-02,False,False,True,False
006937692-03,False,False,True,False
006937692-04,False,False,True,False
006937758-01,True,False,False,False
006937758-02,True,False,False,False
006938293-01,True,False,False,False
006938958-01,True,False,False,False
006939203-01,True,False,False,False
006939291-01,True,False,False,False
006939670-01,False,True,True,False
006939670-02,False,True,True,False
006939772-01,True,False,False,False
006939772-02,True,False,False,False
006939772-03,True,False,False,False
006940022-01,True,False,False,False
006940640-01,True,False,False,False
006940640-02,True,False,False,False
006940640-03,True,False,False,False
006940867-01,True,False,False,False
006941075-01,True,False,False,False
006941075-02,True,False,False,False
006941084-01,False,False,True,False
006941084-02,False,False,True,False
006941084-03,False,False,True,False
006941084-04,False,False,True,False
006946199-01,False,False,True,False
006946199-02,False,False,True,False
006946199-03,False,False,True,False
006946199-04,False,False,True,False
006946199-05,False,False,True,False
006946681-01,True,False,False,False
006946819-01,True,False,False,False
006946985-01,True,False,False,False
006947062-01,True,False,False,False
006947064-01,True,False,False,False
006947064-02,True,False,False,False
006947164-01,False,True,True,False
006947164-02,False,True,True,False
006947164-03,False,True,True,False
006947164-04,False,True,True,False
006947164-05,False,True,True,False
006947164-06,False,True,True,False
006947164-07,False,True,True,False
006947300-01,True,False,False,False
006947666-01,False,True,False,False
006947666-02,False,True,False,False
006947666-03,False,True,False,False
006948006-01,True,False,False,False
006948006-02,True,False,False,False
006948054-01,False,False,True,False
006948054-02,False,False,True,False
006948054-03,False,False,True,False
006948054-04,False,False,True,False
006948054-05,False,False,True,False
006948054-06,False,False,True,False
006948054-07,False,False,True,False
006948054-08,False,False,True,False
006948054-09,False,False,True,False
006948480-01,False,True,True,False
006948815-01,False,True,True,False
006949061-01,False,False,True,False
006949061-02,False,False,True,False
006949204-01,True,False,False,False
006949204-02,True,False,False,False
006949204-03,True,False,False,False
006949204-04,True,False,False,False
006949204-05,True,False,False,False
006949204-06,True,False,False,False
006949204-07,True,False,False,False
006949326-01,True,False,False,False
006949412-01,True,False,False,False
006949412-02,True,False,False,False
006949412-03,True,False,False,False
006949412-04,True,False,False,False
006949412-05,True,False,False,False
006949412-06,True,False,False,False
006949412-07,True,False,False,False
006949494-01,True,False,False,False
006949494-02,True,False,False,False
006949494-03,True,False,False,False
006949494-04,True,False,False,False
006949494-05,True,False,False,False
006949512-01,True,False,False,False
006949512-02,True,False,False,False
006949550-01,False,True,True,False
006949550-02,False,True,True,False
006949550-03,False,True,True,False
006949607-01,False,False,True,False
006949607-02,False,False,True,False
006949607-03,False,False,True,False
006949607-04,False,False,True,False
006949607-05,False,False,True,False
006949607-06,False,False,True,False
006950433-01,True,False,False,False
006950753-01,True,False,False,False
006951231-01,True,False,False,False
006951231-02,True,False,False,False
006951231-03,True,False,False,False
006951231-04,True,False,False,False
006951642-01,True,False,False,False
006951642-02,True,False,False,False
006951642-03,True,False,False,False
006951642-04,True,False,False,False
006951642-05,True,False,False,False
006951642-06,True,False,False,False
006951642-07,True,False,False,False
006951642-08,True,False,False,False
006951642-09,True,False,False,False
006951642-10,True,False,False,False
006952983-01,True,False,False,False
006953047-01,True,False,False,False
006953069-01,True,False,False,False
006953069-02,True,False,False,False
006953069-03,True,False,False,False
006953069-04,True,False,False,False
006953713-01,True,False,False,False
006954897-01,True,False,False,False
006954897-02,True,False,False,False
006955650-01,True,False,False,False
006955650-02,True,False,False,False
006956014-01,False,True,True,False
006956014-02,False,True,True,False
006956216-01,False,True,True,False
006956233-01,False,False,True,False
006956233-02,False,False,True,False
006956233-03,False,False,True,False
006960377-01,True,False,False,False
006960377-02,True,False,False,False
006960377-03,True,False,False,False
006960377-04,True,False,False,False
006960377-05,True,False,False,False
006960445-01,False,False,True,False
006960445-02,False,False,True,False
006960446-01,False,True,True,False
006960456-01,False,False,True,False
006960487-01,False,True,True,False
006960487-02,False,True,True,False
006960487-03,False,True,True,False
006960487-04,False,True,True,False
006960487-05,False,True,True,False
006960913-01,False,True,True,False
006960913-02,False,True,True,False
006960913-03,False,True,True,False
006960913-04,False,True,True,False
006961315-01,True,False,False,False
006961315-02,True,False,False,False
006962668-01,True,False,False,False
006962668-02,True,False,False,False
006962668-03,True,False,False,False
006962668-04,True,False,False,False
006962668-05,True,False,False,False
006962668-06,True,False,False,False
006962901-01,False,False,False,False
006962901-02,False,False,False,False
006962901-03,False,False,False,False
006963153-01,True,False,False,False
006963171-01,False,True,False,False
006963439-01,True,False,False,False
006963490-01,True,False,False,False
006963490-02,True,False,False,False
006963490-03,True,False,False,False
006963514-01,True,False,False,False
006963815-01,True,False,False,False
006964043-01,False,True,True,False
006964043-02,False,True,True,False
006964043-03,False,True,True,False
006964159-01,False,False,True,False
006964804-01,True,False,False,False
006964893-01,True,False,False,False
006964929-01,False,False,True,False
006965293-01,False,True,True,False
006965293-02,False,True,True,False
006965567-01,True,False,False,False
006965758-01,True,False,False,False
006965758-02,True,False,False,False
006965782-01,True,False,False,False
006965789-01,True,False,False,False
006965789-02,True,False,False,False
006966014-01,True,False,False,False
006966254-01,True,False,False,False
006967278-01,False,False,True,False
006967278-02,False,False,True,False
006967296-01,True,False,False,False
006967296-02,True,False,False,False
006967296-03,True,False,False,False
006967296-04,True,False,False,False
006967296-05,True,False,False,False
006967360-01,True,False,False,False
006973796-01,False,False,True,False
006974111-01,True,False,False,False
006974111-02,True,False,False,False
006974658-01,False,False,True,False
006975129-01,False,False,True,False
006975129-02,False,False,True,False
006975129-03,False,False,True,False
006975129-04,False,False,True,False
006975129-05,False,False,True,False
006975129-06,False,False,True,False
006975466-01,True,False,False,False
006975466-02,True,False,False,False
006975615-01,False,False,True,False
006975615-02,False,False,True,False
006976465-01,True,False,False,False
006976754-01,True,False,False,False
007008149-01,False,False,True,False
007008149-02,False,False,True,False
007008840-01,True,False,False,False
007009041-01,True,False,False,False
007009828-01,False,True,True,False
007009828-02,False,True,True,False
007011067-01,True,False,False,False
007017037-01,True,False,False,False
007017372-01,False,False,True,False
007017392-01,True,False,False,False
007017392-02,True,False,False,False
007017392-03,True,False,False,False
007017392-04,True,False,False,False
007017392-05,True,False,False,False
007017452-01,True,False,False,False
007017604-01,True,False,False,False
007017604-02,True,False,False,False
007018210-01,True,False,False,False
007018210-02,True,False,False,False
007018323-01,True,False,False,False
007018515-01,True,False,False,False
007019575-01,True,False,False,False
007020168-01,False,False,False,False
007020168-02,False,False,False,False
007020168-03,False,False,False,False
007020168-04,False,False,False,False
007020168-05,False,False,False,False
007020168-06,False,False,False,False
007020168-07,False,False,False,False
007020168-08,False,False,False,False
007020182-01,True,False,False,False
007020182-02,True,False,False,False
007020707-01,True,False,False,False
007020707-02,True,False,False,False
007021124-01,True,False,False,False
007021177-01,False,True,True,False
007021177-02,False,True,True,False
007021177-03,False,True,True,False
007021177-04,False,True,True,False
007021681-01,False,False,True,False
007021681-02,False,False,True,False
007021681-03,False,False,True,False
007021681-04,False,False,True,False
007021681-05,False,False,True,False
007021689-01,True,False,False,False
007021689-02,True,False,False,False
007022377-01,True,False,False,False
007022707-01,True,False,False,False
007023960-01,False,True,True,False
007023960-02,False,True,True,False
007023960-03,False,True,True,False
007023960-04,False,True,True,False
007023960-05,False,True,True,False
007023973-01,True,False,False,False
007024222-01,False,False,True,False
007024511-01,False,False,False,False
007024511-02,False,False,False,False
007024511-03,False,False,False,False
007024511-04,False,False,False,False
007024511-05,False,False,False,False
007024530-01,False,True,True,False
007024530-02,False,True,True,False
007024530-03,False,True,True,False
007024530-04,False,True,True,False
007024928-01,True,False,False,False
007024928-02,True,False,False,False
007024928-03,True,False,False,False
007024928-04,True,False,False,False
007024928-05,True,False,False,False
007024928-06,True,False,False,False
007025396-01,True,False,False,False
007025396-02,True,False,False,False
007025396-03,True,False,False,False
007025396-04,True,False,False,False
007025396-05,True,False,False,False
007025396-06,True,False,False,False
007025540-01,False,True,True,False
007025599-01,True,False,False,False
007025846-01,False,False,True,False
007025846-02,False,False,True,False
007025851-01,False,True,True,False
007025950-01,True,False,False,False
007025956-01,True,False,False,False
007026313-01,True,False,False,False
007026313-02,True,False,False,False
007026325-01,True,False,False,False
007026477-01,True,False,False,False
007026477-02,True,False,False,False
007026615-01,True,False,False,False
007026628-01,True,False,False,False
007026651-01,True,False,False,False
007026651-02,True,False,False,False
007030610-01,True,False,False,False
007030996-01,True,False,False,False
007030996-02,True,False,False,False
007031132-01,False,False,True,False
007031195-01,True,False,False,False
007031293-01,True,False,False,False
007031293-02,True,False,False,False
007031293-03,True,False,False,False
007031316-01,True,False,False,False
007031340-01,True,False,False,False
007031343-01,True,False,False,False
007031347-01,True,False,False,False
007031363-01,True,False,False,False
007031399-01,True,False,False,False
007031421-01,True,False,False,False
007031504-01,True,False,False,False
007031504-02,True,False,False,False
007031504-03,True,False,False,False
007031573-01,True,False,False,False
007031656-01,True,False,False,False
007031659-01,True,False,False,False
007031714-01,True,False,False,False
007031716-01,True,False,False,False
007031726-01,False,False,False,False
007031742-01,False,False,True,False
007031853-01,True,False,False,False
007031880-01,True,False,False,False
007031942-01,False,False,True,False
007032116-01,True,False,False,False
007032117-01,False,False,True,False
007032117-02,False,False,True,False
007032438-01,True,False,False,False
007032568-01,False,False,True,False
007032568-02,False,False,True,False
007032968-01,False,False,True,False
007032968-02,False,False,True,False
007033135-01,True,False,False,False
007033135-02,True,False,False,False
007033135-03,True,False,False,False
007033135-04,True,False,False,False
007033135-05,True,False,False,False
007033233-01,False,False,True,False
007033671-01,False,False,True,False
007033676-01,True,False,False,False
007033748-01,False,True,True,False
007033830-01,True,False,False,False
007033830-02,True,False,False,False
007033830-03,True,False,False,False
007033830-04,True,False,False,False
007033830-05,True,False,False,False
007033830-06,True,False,False,False
007033830-07,True,False,False,False
007033846-01,True,False,False,False
007034651-01,True,False,False,False
007035099-01,True,False,False,False
007035099-02,True,False,False,False
007035099-03,True,False,False,False
007035099-04,True,False,False,False
007035099-05,True,False,False,False
007035099-06,True,False,False,False
007035179-01,True,False,False,False
007035723-01,True,False,False,False
007036755-01,True,False,False,False
007036755-02,True,False,False,False
007036755-03,True,False,False,False
007036755-04,True,False,False,False
007036755-05,True,False,False,False
007037540-01,False,True,True,False
007037540-02,False,True,True,False
007037540-03,False,True,True,False
007037540-04,False,True,True,False
007038096-01,False,False,True,False
007038096-02,False,False,True,False
007038460-01,True,False,False,False
007039026-01,False,True,False,False
007039688-01,True,False,False,False
007039688-02,True,False,False,False
007040629-01,False,False,True,False
007040629-02,False,False,True,False
007040629-03,False,False,True,False
007040826-01,True,False,False,False
007040897-01,True,False,False,False
007041041-01,True,False,False,False
007041041-02,True,False,False,False
007041041-03,True,False,False,False
007041041-04,True,False,False,False
007041041-05,True,False,False,False
007041634-01,True,False,False,False
007041634-02,True,False,False,False
007045031-01,True,False,False,False
007045435-01,True,False,False,False
007046033-01,True,False,False,False
007046148-01,True,False,False,False
007046650-01,True,False,False,False
007046804-01,False,False,True,False
007046804-02,False,False,True,False
007046804-03,False,False,True,False
007046966-01,True,False,False,False
007047299-01,False,True,True,False
007047299-02,False,True,True,False
007047299-03,False,True,True,False
007047396-01,True,False,False,False
