#        TCE       KIC PN       Period        Epoch        MES     Depth Duration  Rplanet   Rstar Tstar  logg          a RadRatio a/Rstar      SNR       Srad
#                               (Days)       (BKJD)                (ppm)  (Hours) (Rearth)  (Rsun)   (K) (cgs)       (AU)                             (Searth)
#          1         2  3            4            5          6         7        8        9      10    11    12         13      14       15       16         17
010471241-01 010471241 01 434.62182118 358.92970542     9.8986     303.7   7.5000    1.461   0.866  5129 4.511    1.07924 0.015461  447.36     -1.0      0.399
010471463-01 010471463 01 426.50917257 447.53089429     7.8946     221.9  14.6448    1.951   1.206  5975 4.288    1.11999 0.014824  151.75      8.6      1.324
010471601-01 010471601 01 574.63687611 344.53925266    12.9765     271.1  15.2208    3.001   1.747  6626 4.037    1.44263 0.015743  243.12     10.7      2.533
010471674-01 010471674 01 366.40350905 201.84989841     8.1278     929.1  16.3280    1.858   0.549  4367 4.691    0.81605 0.031016  113.67      8.2      0.147
010471880-01 010471880 01 549.75769711 201.50256311     8.4551     492.3  19.1696    2.603   1.001  5780 4.373    1.25055 0.023830  111.27      8.6      0.641
010471914-01 010471914 01   0.63426130 131.62286052    10.0707     120.3   1.4430    2.298   2.034  7511 4.000    0.01657 0.010354    3.22      9.8  42943.266
010471914-02 010471914 02   0.63424083 131.84907025     8.8114     104.1   1.9844    2.228   2.034  7511 4.000    0.01657 0.010036    1.96      9.0  42945.115
010471914-03 010471914 03   1.79643532 131.77004699     7.2246     230.0  12.7563    5.861   2.034  7511 4.000    0.03318 0.026407    1.04      9.3  10716.112
010471960-01 010471960 01 391.41720863 358.62157699    15.5288    3469.1   7.2558    2.265   0.388  3585 4.868    0.77508 0.053507  434.10     12.6      0.037
010471960-02 010471960 02 292.22005237 319.07276335    13.9227    1369.6   6.4893    1.423   0.388  3585 4.868    0.63786 0.033614  355.57      6.0      0.055
010471960-03 010471960 03 276.85961562 337.34543404    15.6240    2383.2   4.6631    1.879   0.388  3585 4.868    0.61531 0.044368  473.07      9.8      0.059
010471960-04 010471960 04 438.30661593 495.57991473    13.7603    2805.5   5.6766    2.105   0.388  3585 4.868    0.83580 0.049712  540.99      8.7      0.032
010471960-05 010471960 05 275.92598249 198.69322880    12.5205    1529.5   8.4311    1.527   0.388  3585 4.868    0.61392 0.036068  242.48      6.0      0.059
010471960-06 010471960 06 449.54516903 325.11190257    12.2308    1984.9   4.6234    1.714   0.388  3585 4.868    0.85003 0.040476  772.84      7.3      0.031
010471960-07 010471960 07 382.75165593 494.69582731    11.3848    3038.4   7.2307    2.120   0.388  3585 4.868    0.76359 0.050070  424.63      9.9      0.038
010472119-01 010472119 01 435.37314983 345.25520495     8.1490     680.3  13.5215    2.067   0.770  5305 4.520    1.00600 0.024599  210.18      7.2      0.416
010472574-01 010472574 01 512.62776942 306.17943938     9.4628     968.6   2.8002    1.919   0.551  4360 4.689    1.02172 0.031915  910.64      5.4      0.094
010472670-01 010472670 01 558.46760998 417.57764826     7.7345     883.9  12.2023    2.275   0.621  4324 4.639    1.12743 0.033566  173.04      7.8      0.095
010473003-01 010473003 01 359.22879597 404.40118761    41.7064    1076.8  15.0000    5.218   1.583  6370 4.072    1.01453 0.030210  187.59     -1.0      3.592
010473003-02 010473003 02 478.26244039 397.77589379    30.3230     275.6  43.4783    3.318   1.583  6370 4.072    1.22780 0.019206   28.50     11.3      2.452
010480921-01 010480921 01   2.03748033 132.78975448     9.9975      50.0   3.4272    0.842   1.015  6253 4.415    0.03122 0.007606    2.24     10.2   1447.997
010480921-02 010480921 02 338.28287112 339.14444336     7.4004     450.7  12.8112    2.295   1.015  6253 4.415    0.94304 0.020720  153.09      8.2      1.587
010480952-01 010480952 01   2.03744609 132.80562933 12104.4395  309198.2   5.4167  135.510   2.056  6456 3.906    0.03381 0.603994    4.38  20825.9   5754.165
010480982-01 010480982 01   6.40754538 134.10605594   566.3512   69040.1   3.5000   24.983   0.947  6117 4.496    0.06809 0.241760   17.33     -1.0    242.676
010480982-02 010480982 02 236.07187369 152.06088927   489.7625   74801.0   4.7326   35.482   0.947  6117 4.496    0.75386 0.343353  387.33    507.7      1.980
010480982-03 010480982 03  57.66380154 142.97577704   458.8779   65724.2   3.0000   24.382   0.947  6117 4.496    0.29458 0.235936  180.89     -1.0     12.964
010480982-04 010480982 04 370.27378957 171.28258347   451.3792   75372.0   4.7836   38.234   0.947  6117 4.496    1.01768 0.369986  601.56    503.5      1.086
010480982-05 010480982 05 379.88031395 267.38735663   400.3737   57719.8   3.5000   22.894   0.947  6117 4.496    1.03521 0.221547 1009.46     -1.0      1.050
010481045-01 010481045 01   2.03735547 132.85344547     8.1905      53.0   3.3419    0.665   0.774  5751 4.577    0.02951 0.007877    2.31      7.4    674.434
010482387-01 010482387 01 426.67303355 168.89887020    16.7948     332.2  10.4510    1.489   0.749  5551 4.542    0.99102 0.018219  210.26      1.9      0.486
010482387-02 010482387 02 213.14407244 303.91770995    13.6179     897.8   2.6240    2.381   0.749  5551 4.542    0.62393 0.029129  485.29      5.8      1.226
010482387-03 010482387 03 508.81948034 531.71746684    10.9406     285.3   5.1161    1.257   0.749  5551 4.542    1.11445 0.015375  771.41      1.8      0.384
010482387-04 010482387 04 363.26101848 323.80441579    16.1090     502.3  10.5000    1.669   0.749  5551 4.542    0.89022 0.020416  268.39     -1.0      0.602
010482387-05 010482387 05 525.15115556 469.79956262    11.3050    1108.9   3.9179    3.213   0.749  5551 4.542    1.13817 0.039310  416.69      7.2      0.368
010482544-01 010482544 01 527.29979347 165.76831472     7.1617     662.4   6.4079    2.624   0.971  5957 4.498    1.31184 0.024761  505.83      7.5      0.618
010483062-01 010483062 01 524.14890835 457.87847084    11.2591    1298.2  11.6813    2.345   0.643  5263 4.621    1.09096 0.033425  321.72      8.9      0.239
010483062-02 010483062 02 176.85435663 220.76224321    12.8666    1096.5   2.4218    2.214   0.643  5263 4.621    0.52875 0.031550  471.44      6.5      1.017
010483062-03 010483062 03 684.66604268 199.79113814    12.8100    1261.0   9.3916    2.808   0.643  5263 4.621    1.30364 0.040025  262.32      6.8      0.167
010483062-04 010483062 04 605.76542144 229.96298508     9.3860    1092.5   6.9197    2.209   0.643  5263 4.621    1.20145 0.031482  562.41      7.0      0.197
010483230-01 010483230 01 223.28805754 244.69663341    15.4468     749.4   6.1548    6.604   2.356  7728 3.933    0.86575 0.025686  257.37      4.6     23.666
010483436-01 010483436 01   2.15171273 133.52784686    13.6826      33.4   1.9240    1.228   1.829  7602 4.155    0.03927 0.006151    3.91     15.5   6491.861
010483436-02 010483436 02   0.71725370 131.59571155    10.6049      13.7   2.5102    0.778   1.829  7602 4.155    0.01888 0.003897    1.38     11.3  28087.810
010483436-03 010483436 03   4.30008510 132.99261118     7.5970      18.5  30.7470    0.804   1.829  7602 4.155    0.06230 0.004028    1.23      5.1   2578.966
010483644-01 010483644 01   5.11074572 134.90946769  1892.6680   49356.0   2.4703   29.682   0.894  6029 4.523    0.05753 0.304255   14.47   2659.2    285.839
010484808-01 010484808 01   0.69369754 132.12901871     8.6803      14.3   3.3490    1.153   2.627  8402 3.930    0.01978 0.004020    1.17      9.8  78796.133
010484808-02 010484808 02  88.34549125 212.27613285     8.2139     214.2   2.2381    4.411   2.627  8402 3.930    0.50056 0.015386  152.48      8.6    122.976
010484817-01 010484817 01   0.93428902 132.34579274     7.5612      35.5   1.1886    1.760   2.541  8584 3.962    0.02417 0.006348    2.86      7.9  53746.225
010484817-02 010484817 02   1.68980266 132.86644191     7.2642      15.3   8.9188    1.023   2.541  8584 3.962    0.03589 0.003689    1.50      6.6  24389.804
010484817-03 010484817 03  33.43895925 139.21049021     8.2169     216.7   3.5002    4.253   2.541  8584 3.962    0.26254 0.015339   38.29      8.5    455.672
010484817-04 010484817 04 103.92101228 230.11764652     7.6080     247.0   3.4230    4.517   2.541  8584 3.962    0.55912 0.016291  125.82      7.9    100.474
010484817-05 010484817 05  33.57415658 156.43929895     7.5272     230.2   3.2265    4.015   2.541  8584 3.962    0.26325 0.014481   69.37      8.6    453.227
010485250-01 010485250 01  16.46174562 144.36203159   109.7138    2401.1  11.7392    4.592   0.786  5152 4.517    0.11463 0.053537    6.20     42.8     29.679
010485250-02 010485250 02 164.69357554 241.05603958    58.4443    8737.2   9.5545    7.675   0.786  5152 4.517    0.53223 0.089486  116.75     49.8      1.377
010485250-03 010485250 03 522.74074651 167.26127798    47.6217   10529.5   8.8545    7.857   0.786  5152 4.517    1.14948 0.091603  492.32     48.5      0.295
010485250-04 010485250 04 485.52693247 463.70775975    48.0218   10760.1   9.4143    8.163   0.786  5152 4.517    1.09426 0.095167  397.53     48.3      0.326
010485250-05 010485250 05 374.52539368 447.24810245    46.6142   10829.7  10.4684   15.022   0.786  5152 4.517    0.92038 0.175137  168.72     40.9      0.460
010485250-06 010485250 06 633.76036297 299.00875166    40.8050    8554.5   9.4325    7.261   0.786  5152 4.517    1.30696 0.084659  515.19     37.1      0.228
010485250-07 010485250 07 514.51022959 150.78324649    40.5151    6016.2   9.0000    5.945   0.786  5152 4.517    1.13739 0.069318  464.96     -1.0      0.301
010485840-01 010485840 01 317.07717229 326.01612260     8.9550     187.0  13.0029    1.383   0.779  5332 4.513    0.81627 0.016274   64.47      8.4      0.660
010485840-02 010485840 02 229.93219483 340.71858172     7.3751     176.6   4.1629    1.238   0.779  5332 4.513    0.65885 0.014566  198.45      7.5      1.012
010486425-01 010486425 01   2.63760713 132.52080637   831.1409   28253.4   4.4174   45.632   1.834  7247 4.111    0.04356 0.228011    3.72    373.7   4380.397
010487119-01 010487119 01   1.68810999 131.66023041  1133.7003   26822.9   0.7858   30.265   0.943  5754 4.514    0.02829 0.294109   13.53    160.5   1091.224
010487119-02 010487119 02   3.37634779 131.52974382   444.4645   65823.1   1.5000   24.119   0.943  5754 4.514    0.04491 0.234382   21.17     -1.0    433.031
010487119-03 010487119 03   3.37551237 133.48606368   416.5030    6568.6   0.5143   16.053   0.943  5754 4.514    0.04490 0.156005   31.19     37.3    433.174
010488450-01 010488450 01   1.34182987 131.82959242    14.1507      38.8   2.0636    1.113   1.529  6958 4.195    0.02623 0.006671    2.37     12.2   7136.859
010488450-02 010488450 02   1.34157184 132.82087257    12.4507      38.2   1.9374    1.117   1.529  6958 4.195    0.02622 0.006697    2.37     12.3   7138.689
010489019-01 010489019 01   0.78112913 132.04204313     7.4850      10.8   1.7516    1.494   3.826  7017 3.540    0.02039 0.003577    1.66      5.0  76506.756
010489206-01 010489206 01   4.16494450 133.10140508    62.5468     360.4   2.5110    1.837   0.508  3808 4.754    0.04112 0.033145    3.66     17.2     28.759
010489206-02 010489206 02 216.84957434 269.22975411    15.4875    1992.3   1.8994    2.319   0.508  3808 4.754    0.57330 0.041838  795.78     14.3      0.148
010489206-03 010489206 03 267.68539195 210.93360963    13.1627    2100.5   2.2424    2.823   0.508  3808 4.754    0.65971 0.050927  479.59     13.2      0.112
010489286-01 010489286 01 640.24693914 175.27483194    11.7249     195.1   3.9219    4.556   3.034  8572 3.776    1.83346 0.013761  903.73      6.5     13.247
010489345-01 010489345 01   1.00393190 131.99047054    10.9085     278.4   1.1510    1.233   0.741  4949 4.552    0.01754 0.015246    6.34     12.5    959.189
010489373-01 010489373 01   0.76696257 131.72027061     7.7398     480.1   1.5649    8.207   3.201  8118 3.735    0.02077 0.023495    2.03      9.0  92437.621
010489521-01 010489521 01   1.61228439 131.80786882  3793.1565  285100.7   2.5000   63.291   1.160  6389 4.331    0.02737 0.500000    7.43     -1.0   2681.281
010489525-01 010489525 01   1.61238864 131.80599504    15.3952      49.7   2.4012    2.112   2.569  6732 3.793    0.03077 0.007535    2.50     16.7  12823.912
010489525-02 010489525 02   0.80610557 132.26850831    11.2802      21.7   3.2534    1.220   2.569  6732 3.793    0.01939 0.004351    1.91     11.4  32318.978
010489783-01 010489783 01   1.10768534 132.56944456     9.7886      61.2   4.7619    2.824   3.487  7861 3.684    0.02702 0.007423    1.71      8.0  57001.326
010490960-01 010490960 01   0.63123741 132.08827704  3116.8975  173692.0   2.0000   50.232   1.196  5897 4.278    0.01435 0.384885    3.43     -1.0   7521.700
010490960-02 010490960 02   5.68296666 133.63035071  3031.7896      13.0   1.8871    0.946   1.196  5897 4.278    0.06212 0.007252    2.96      0.1    401.612
010490960-03 010490960 03   5.68301861 136.75560755  2640.8622  132896.1   3.5000   43.672   1.196  5897 4.278    0.06212 0.334624   16.53     -1.0    401.607
010491031-01 010491031 01   2.19864136 131.93877260 12138.9668  216560.3   5.9942  110.869   1.925  6613 4.014    0.03699 0.527796    3.92  12892.1   4640.553
010491062-01 010491062 01   1.09942726 131.91881213    10.6396     126.2   4.6023    1.071   0.791  5310 4.565    0.01966 0.012405    1.26     11.9   1153.014
010491062-02 010491062 02   2.19964752 131.93807179    12.5124     325.0   5.3486    1.719   0.791  5310 4.565    0.03122 0.019910    1.77     16.3    457.354
010491062-03 010491062 03 270.68691298 181.01103631    12.5429    1171.2  26.5287    3.005   0.791  5310 4.565    0.77231 0.034819   51.88      7.0      0.747
010491544-01 010491544 01   3.25416894 133.43224192   320.5105     786.9  16.4308   25.882   4.610  5073 3.020    0.04010 0.051449    1.13     46.6   7843.338
010491554-01 010491554 01 216.95295730 273.40240459  1175.4983  319571.1   8.3434  103.757   1.557  6049 4.067    0.71417 0.610677  295.89    924.7      5.702
010491554-02 010491554 02 254.46504720 296.15046092  1107.4852  248179.9  10.6321   95.151   1.557  6049 4.067    0.79428 0.560030  255.22    935.7      4.609
010491554-03 010491554 03  22.74800495 152.95601504   849.8527   55190.1  12.0000   36.626   1.557  6049 4.067    0.15880 0.215568   17.56     -1.0    115.318
010491554-04 010491554 04  22.77267360 136.21411821   745.2841  115616.4   5.0000   53.190   1.557  6049 4.067    0.15892 0.313060   45.56     -1.0    115.151
010492985-01 010492985 01   4.23089832 133.22937434     7.9250      16.0  25.8207    1.538   3.264  6212 3.594    0.05895 0.004318    1.09      4.3   4090.190
010513479-01 010513479 01 596.33232785 368.61073229     7.3979     692.3   5.6981    2.842   0.985  6160 4.454    1.38989 0.026440  535.21      7.4      0.648
010513530-01 010513530 01  16.56317656 146.45091277    12.6883     146.5   8.9832    1.220   0.916  5372 4.434    0.11960 0.012209    9.18     11.4     43.770
010513530-02 010513530 02 400.84654124 300.00560618     8.1234     580.8   6.6471    2.580   0.916  5372 4.434    1.00064 0.025813  250.52      8.1      0.625
010513530-03 010513530 03 284.42849292 248.98769438     8.4061     544.8   7.0976    2.290   0.916  5372 4.434    0.79605 0.022907  225.03      8.4      0.988
010513641-01 010513641 01 538.36842844 408.22459541     8.7097    1702.2   4.3898    2.991   0.704  4414 4.589    1.15115 0.038928  791.15      6.1      0.127
010514084-01 010514084 01 603.43814304 143.45405065     9.3746     221.6   3.5088    2.134   1.307  5275 4.176    1.36658 0.014959  880.89      6.9      0.635
010514429-01 010514429 01 324.56454084 306.07618648    11.2593     355.4   4.8243    4.701   1.366  5837 4.143    0.90754 0.031534  139.50     12.3      2.356
010514429-02 010514429 02 162.27592542 285.37801985    10.0268     241.4   4.2004    2.584   1.366  5837 4.143    0.57170 0.017333  124.33     10.9      5.938
010514429-03 010514429 03 480.10332357 568.17864524     9.8358     252.7   4.2675    2.363   1.366  5837 4.143    1.17820 0.015850  584.21     10.3      1.398
010514429-04 010514429 04 388.09004685 287.39762274     9.6877    1530.5   4.4991   10.169   1.366  5837 4.143    1.02240 0.068222  248.67      9.1      1.857
010514429-05 010514429 05 380.71830401 299.17154862    10.6451    1318.7   4.3804    6.212   1.366  5837 4.143    1.00941 0.041673  294.09      9.2      1.905
010514430-01 010514430 01  14.23239953 143.89670306    30.8401      47.1   1.0933    1.199   1.545  5729 4.058    0.11477 0.007111   57.87      6.8    174.901
