tce,keep,onEB,onCum,onOther
007848288-03,True,False,False,False
007848303-01,True,False,False,False
007848303-02,True,False,False,False
007848303-03,True,False,False,False
007849517-01,True,False,False,False
007849517-02,True,False,False,False
007849517-03,True,False,False,False
007849517-04,True,False,False,False
007849517-05,True,False,False,False
007866881-01,True,False,False,False
007867250-01,True,False,False,False
007867250-02,True,False,False,False
007867871-01,True,False,False,False
007868889-01,True,False,False,False
007868889-02,True,False,False,False
007868889-03,True,False,False,False
007868889-04,True,False,False,False
007868889-05,True,False,False,False
007868889-06,True,False,False,False
007869092-01,True,False,False,False
007869094-01,True,False,False,False
007869917-01,False,False,True,False
007869917-02,False,False,True,False
007870026-01,True,False,False,False
007870026-02,True,False,False,False
007870026-03,True,False,False,False
007870032-01,False,False,True,False
007870350-01,True,False,False,False
007870718-01,True,False,False,False
007871394-01,True,False,False,False
007871531-01,True,False,False,False
007871919-01,True,False,False,False
007872212-01,True,False,False,False
007872212-02,True,False,False,False
007872212-03,True,False,False,False
007873086-01,True,False,False,False
007874959-01,True,False,False,False
007874959-02,True,False,False,False
007874959-03,True,False,False,False
007875549-01,True,False,False,False
007878396-01,True,False,False,False
007879404-01,True,False,False,False
007879416-01,True,False,False,False
007880048-02,True,False,False,False
007880048-04,True,False,False,False
007880048-05,True,False,False,False
007880090-01,True,False,False,False
007880676-01,True,False,False,False
007880676-02,True,False,False,False
007880676-03,True,False,False,False
007880676-04,True,False,False,False
007880676-05,True,False,False,False
007880676-06,True,False,False,False
007880676-08,True,False,False,False
007880676-09,True,False,False,False
007880676-10,True,False,False,False
007880690-01,True,False,False,False
007881394-01,True,False,False,False
007884846-01,True,False,False,False
007884846-02,True,False,False,False
007884846-03,True,False,False,False
007884866-01,True,False,False,False
007884866-02,True,False,False,False
007884915-01,True,False,False,False
007885258-01,True,False,False,False
007885570-01,False,True,True,False
007885570-02,False,True,True,False
007886102-01,True,False,False,False
007886102-02,True,False,False,False
007886329-01,False,True,True,False
007887124-01,False,True,False,True
007887791-01,False,False,True,False
007887791-02,False,False,True,False
007887981-01,True,False,False,False
007888752-01,True,False,False,False
007889617-01,True,False,False,False
007889845-01,True,False,False,False
007890271-01,True,False,False,False
007890526-01,True,False,False,False
007890526-02,True,False,False,False
007894878-01,True,False,False,False
007897915-01,True,False,False,False
007897952-01,False,True,False,False
007898352-01,False,False,True,False
007898445-01,True,False,False,False
007898445-02,True,False,False,False
007898445-03,True,False,False,False
007898445-04,True,False,False,False
007899020-01,True,False,False,False
007899070-01,True,False,False,False
007899526-02,True,False,False,False
007899526-03,True,False,False,False
007899526-04,True,False,False,False
007899526-05,True,False,False,False
007899526-06,True,False,False,False
007899706-01,True,False,False,False
007899791-01,True,False,False,False
007899954-01,True,False,False,False
007900137-01,True,False,False,False
007900137-02,True,False,False,False
007900137-03,True,False,False,False
007900137-04,True,False,False,False
007900137-05,True,False,False,False
007900214-01,True,False,False,False
007900338-01,True,False,False,False
007900367-01,True,False,False,False
007900436-01,True,False,False,False
007900437-01,True,False,False,False
007900713-01,True,False,False,False
007900767-01,True,False,False,False
007900944-01,True,False,False,False
007901037-01,True,False,False,False
007901070-01,True,False,False,False
007901074-01,True,False,False,False
007902001-01,True,False,False,False
007902107-01,True,False,False,False
007902182-01,True,False,False,False
007902255-01,True,False,False,False
007902303-01,True,False,False,False
007902397-01,True,False,False,False
007902481-01,True,False,False,False
007902582-01,True,False,False,False
007902693-01,True,False,False,False
007903237-01,True,False,False,False
007903244-01,True,False,False,False
007904375-01,True,False,False,False
007904375-02,True,False,False,False
007904418-01,True,False,False,False
007904418-03,True,False,False,False
007905683-01,True,False,False,False
007906772-01,True,False,False,False
007907476-01,True,False,False,False
007907476-02,True,False,False,False
007907476-03,True,False,False,False
007907476-04,True,False,False,False
007907476-05,True,False,False,False
007907476-06,True,False,False,False
007907476-07,True,False,False,False
007907476-08,True,False,False,False
007907476-09,True,False,False,False
007907476-10,True,False,False,False
007907688-01,False,True,False,False
007907688-02,False,True,False,False
007907688-04,False,True,False,False
007907688-05,False,True,False,False
007908633-01,True,False,False,False
007908633-02,True,False,False,False
007908633-03,True,False,False,False
007908633-04,True,False,False,False
007908633-05,True,False,False,False
007908633-06,True,False,False,False
007908633-07,True,False,False,False
007908633-08,True,False,False,False
007908633-09,True,False,False,False
007908633-10,True,False,False,False
007909392-01,True,False,False,False
007909392-02,True,False,False,False
007910148-01,False,False,True,False
007910731-01,True,False,False,False
007910913-01,True,False,False,False
007911190-01,True,False,False,False
007914806-01,True,False,False,False
007914906-01,False,True,True,False
007915386-01,True,False,False,False
007915458-01,True,False,False,False
007915458-02,True,False,False,False
007915458-03,True,False,False,False
007915458-04,True,False,False,False
007915458-05,True,False,False,False
007915458-06,True,False,False,False
007915458-07,True,False,False,False
007915515-01,True,False,False,False
007915833-01,True,False,False,False
007916156-01,True,False,False,False
007916156-02,True,False,False,False
007916156-03,True,False,False,False
007916156-04,True,False,False,False
007916872-01,True,False,False,False
007916872-02,True,False,False,False
007917014-01,True,False,False,False
007917485-01,True,False,False,False
007917485-02,True,False,False,False
007918172-01,False,True,False,False
007918217-01,False,True,True,False
007918401-01,True,False,False,False
007918401-02,True,False,False,False
007918478-01,False,False,True,False
007918478-02,False,False,True,False
007918478-03,False,False,True,False
007918688-01,True,False,False,False
007918737-01,True,False,False,False
007919653-02,False,True,True,False
007919653-03,False,True,True,False
007938179-01,True,False,False,False
007938179-02,True,False,False,False
007938179-03,True,False,False,False
007938180-01,True,False,False,False
007938294-01,True,False,False,False
007938462-01,True,False,False,False
007938468-01,False,True,True,False
007938468-02,False,True,True,False
007938468-03,False,True,True,False
007938468-04,False,True,True,False
007938762-01,True,False,False,False
007939107-01,True,False,False,False
007939835-01,True,False,False,False
007939835-02,True,False,False,False
007939835-03,True,False,False,False
007940533-01,False,True,True,False
007940533-02,False,True,True,False
007940533-03,False,True,True,False
007940959-01,True,False,False,False
007940959-02,True,False,False,False
007941200-01,False,False,True,False
007941635-01,False,True,True,False
007943602-01,False,True,False,False
007943602-02,False,True,False,False
007943602-03,False,True,False,False
007943602-04,False,True,False,False
007943602-05,False,True,False,False
007943835-01,True,False,False,False
007947631-01,False,True,True,False
007947631-02,False,True,True,False
007948108-01,True,False,False,False
007948108-02,True,False,False,False
007948108-03,True,False,False,False
007948108-04,True,False,False,False
007948108-05,True,False,False,False
007948108-06,True,False,False,False
007948108-07,True,False,False,False
007948108-08,True,False,False,False
007948108-09,True,False,False,False
007948108-10,True,False,False,False
007950291-01,True,False,False,False
007950329-01,True,False,False,False
007950550-01,True,False,False,False
007950550-02,True,False,False,False
007950550-03,True,False,False,False
007950550-04,True,False,False,False
007950550-05,True,False,False,False
007950550-06,True,False,False,False
007950550-07,True,False,False,False
007950550-08,True,False,False,False
007950550-09,True,False,False,False
007950550-10,True,False,False,False
007950994-01,True,False,False,False
007951015-01,True,False,False,False
007951018-01,False,False,True,False
007951019-01,True,False,False,False
007953190-01,True,False,False,False
007953661-01,True,False,False,False
007953800-01,True,False,False,False
007953935-01,True,False,False,False
007953935-02,True,False,False,False
007954104-01,True,False,False,False
007955100-01,True,False,False,False
007955898-01,True,False,False,False
007955898-02,True,False,False,False
007955898-03,True,False,False,False
007955898-04,True,False,False,False
007955898-05,True,False,False,False
007955898-06,True,False,False,False
007956461-01,True,False,False,False
007956461-02,True,False,False,False
007956520-01,True,False,False,False
007956520-03,True,False,False,False
007956520-05,True,False,False,False
007956520-06,True,False,False,False
007956520-07,True,False,False,False
007956520-08,True,False,False,False
007956547-01,True,False,False,False
007957708-01,True,False,False,False
007959522-01,True,False,False,False
007959867-01,True,False,False,False
007959886-01,True,False,False,False
007960410-01,True,False,False,False
007960410-02,True,False,False,False
007960410-03,True,False,False,False
007960410-04,True,False,False,False
007960410-05,True,False,False,False
007960484-01,True,False,False,False
007966601-01,True,False,False,False
007966985-01,True,False,False,False
007966985-02,True,False,False,False
007967100-01,False,True,True,False
007967293-01,True,False,False,False
007967747-01,True,False,False,False
007968400-01,True,False,False,False
007968468-01,True,False,False,False
007968563-01,True,False,False,False
007968604-01,True,False,False,False
007968762-01,True,False,False,False
007969568-01,True,False,False,False
007969716-01,True,False,False,False
007969754-01,True,False,False,False
007969878-01,True,False,False,False
007969945-01,True,False,False,False
007969953-01,True,False,False,False
007969953-02,True,False,False,False
007970539-01,True,False,False,False
007970629-01,False,True,True,False
007970629-02,False,True,True,False
007970629-03,False,True,True,False
007970642-01,True,False,False,False
007970648-01,True,False,False,False
007970760-01,False,True,True,False
007970760-03,False,True,True,False
007970760-04,False,True,True,False
007970863-01,True,False,False,False
007970891-01,True,False,False,False
007970891-02,True,False,False,False
007970957-01,True,False,False,False
007970972-01,True,False,False,False
007971006-01,True,False,False,False
007971006-02,True,False,False,False
007971043-01,True,False,False,False
007971056-01,True,False,False,False
007971121-01,True,False,False,False
007971171-01,True,False,False,False
007971206-01,True,False,False,False
007971319-01,True,False,False,False
007971459-01,True,False,False,False
007971540-01,True,False,False,False
007971540-02,True,False,False,False
007971540-03,True,False,False,False
007971540-04,True,False,False,False
007971540-05,True,False,False,False
007971540-06,True,False,False,False
007971540-07,True,False,False,False
007971540-08,True,False,False,False
007971540-09,True,False,False,False
007972140-01,True,False,False,False
007973199-01,True,False,False,False
007973199-03,True,False,False,False
007973199-04,True,False,False,False
007973404-01,True,False,False,False
007973867-01,True,False,False,False
007974032-01,True,False,False,False
007974032-02,True,False,False,False
007974032-03,True,False,False,False
007974634-01,True,False,False,False
007974634-02,True,False,False,False
007974634-03,True,False,False,False
007974634-04,True,False,False,False
007974634-05,True,False,False,False
007974634-06,True,False,False,False
007974853-01,True,False,False,False
007974853-02,True,False,False,False
007974853-03,True,False,False,False
007974853-04,True,False,False,False
007974853-05,True,False,False,False
007974853-06,True,False,False,False
007974853-07,True,False,False,False
007974853-08,True,False,False,False
007974877-01,True,False,False,False
007974877-02,True,False,False,False
007974877-03,True,False,False,False
007974877-05,True,False,False,False
007974877-06,True,False,False,False
007974877-07,True,False,False,False
007974877-08,True,False,False,False
007974877-09,True,False,False,False
007975061-01,True,False,False,False
007976435-01,False,False,True,False
007976435-02,False,False,True,False
007976435-03,False,False,True,False
007976520-01,False,False,True,False
007977198-01,True,False,False,False
007977198-02,True,False,False,False
007977198-03,True,False,False,False
007977363-01,True,False,False,False
007977956-01,True,False,False,False
007977996-01,True,False,False,False
007977996-02,True,False,False,False
007977996-03,True,False,False,False
007978226-01,True,False,False,False
007978226-02,True,False,False,False
007978226-03,True,False,False,False
007978226-04,True,False,False,False
007978226-05,True,False,False,False
007978226-06,True,False,False,False
007979504-01,True,False,False,False
007983108-01,True,False,False,False
007983108-02,True,False,False,False
007983320-01,True,False,False,False
007983320-02,True,False,False,False
007983320-03,True,False,False,False
007983622-01,True,False,False,False
007983756-01,False,False,True,False
007984890-01,True,False,False,False
007984890-02,True,False,False,False
007985167-01,False,True,True,False
007985415-01,True,False,False,False
007986162-01,True,False,False,False
007986162-02,True,False,False,False
007986162-03,True,False,False,False
007986162-04,True,False,False,False
007986162-05,True,False,False,False
007986166-01,True,False,False,False
007986589-01,True,False,False,False
007987666-01,True,False,False,False
007988303-01,True,False,False,False
007988343-01,True,False,False,False
007988343-02,True,False,False,False
007988962-01,True,False,False,False
007988994-01,True,False,False,False
007988994-02,True,False,False,False
007988994-03,True,False,False,False
007988994-04,True,False,False,False
007988994-05,True,False,False,False
007988994-06,True,False,False,False
007988994-07,True,False,False,False
007989079-01,True,False,False,False
007989187-01,True,False,False,False
007989187-02,True,False,False,False
007989187-03,True,False,False,False
007989348-01,True,False,False,False
008004558-01,True,False,False,False
008005439-01,True,False,False,False
008006773-01,True,False,False,False
008007870-01,True,False,False,False
008008067-01,False,False,True,False
008008067-02,False,False,True,False
008008128-01,False,True,True,False
008009216-01,True,False,False,False
008009317-01,True,False,False,False
008012437-01,True,False,False,False
008012437-02,True,False,False,False
008012437-03,True,False,False,False
008012437-05,True,False,False,False
008012437-07,True,False,False,False
008012732-01,True,False,False,False
008012842-01,True,False,False,False
008012842-02,True,False,False,False
008012842-03,True,False,False,False
008013289-01,False,False,True,False
008013691-01,True,False,False,False
008015907-01,False,False,True,False
008015907-02,False,False,True,False
008015981-01,True,False,False,False
008016211-01,False,True,True,False
008016214-01,False,True,True,False
008016214-02,False,True,True,False
008016214-03,False,True,True,False
008017703-01,False,False,True,False
008017703-02,False,False,True,False
008017703-03,False,False,True,False
008017703-04,False,False,True,False
008018404-01,True,False,False,False
008018404-02,True,False,False,False
008018404-03,True,False,False,False
008018404-04,True,False,False,False
008018547-01,False,False,True,False
008018769-01,True,False,False,False
008018769-02,True,False,False,False
008018769-04,True,False,False,False
008018827-01,True,False,False,False
008018827-02,True,False,False,False
008019043-01,False,True,False,False
008019043-02,False,True,False,False
008019043-03,False,True,False,False
008019191-01,True,False,False,False
008022144-01,True,False,False,False
008022338-01,True,False,False,False
008022489-01,False,True,True,False
008022489-02,False,True,True,False
008022815-01,True,False,False,False
008022978-01,True,False,False,False
008023034-01,True,False,False,False
008023180-01,True,False,False,False
008023189-01,True,False,False,False
008023317-01,False,True,True,False
008023317-02,False,True,True,False
008023317-03,False,True,True,False
008023668-01,True,False,False,False
008023961-01,True,False,False,False
008024359-01,True,False,False,False
008024359-02,True,False,False,False
008024756-01,True,False,False,False
008024865-01,True,False,False,False
008024918-01,True,False,False,False
008025357-01,True,False,False,False
008025357-02,True,False,False,False
008026752-01,False,False,True,False
008026752-02,False,False,True,False
008026887-01,True,False,False,False
008027456-01,True,False,False,False
008027456-02,True,False,False,False
008027591-01,False,True,False,False
008028063-01,True,False,False,False
008028063-02,True,False,False,False
008028063-03,True,False,False,False
008028063-04,True,False,False,False
008028063-05,True,False,False,False
008028063-06,True,False,False,False
008028063-07,True,False,False,False
008028063-08,True,False,False,False
008028245-01,True,False,False,False
008028326-01,True,False,False,False
008028529-01,True,False,False,False
008028908-01,True,False,False,False
008028916-01,True,False,False,False
008028916-02,True,False,False,False
008028916-03,True,False,False,False
008028916-04,True,False,False,False
008028916-05,True,False,False,False
008029546-01,True,False,False,False
008029848-01,False,False,True,False
008030148-01,False,False,True,False
008030372-01,True,False,False,False
008035002-01,True,False,False,False
008035115-01,True,False,False,False
008036124-01,True,False,False,False
008036315-01,True,False,False,False
008036426-01,True,False,False,False
008037131-01,True,False,False,False
008037145-01,False,False,True,False
008037213-01,True,False,False,False
008037213-02,True,False,False,False
008037229-01,True,False,False,False
008037268-01,True,False,False,False
008037304-01,True,False,False,False
008037307-01,True,False,False,False
008037340-01,True,False,False,False
008037519-01,True,False,False,False
008037948-01,True,False,False,False
008038153-01,True,False,False,False
008038175-01,True,False,False,False
008038204-01,True,False,False,False
008038258-01,True,False,False,False
008038258-02,True,False,False,False
008038258-03,True,False,False,False
008038510-01,True,False,False,False
008038574-01,True,False,False,False
008038609-01,True,False,False,False
008038609-02,True,False,False,False
008038679-01,True,False,False,False
008038679-02,True,False,False,False
008038679-03,True,False,False,False
008039172-01,True,False,False,False
008039313-01,True,False,False,False
008039424-01,True,False,False,False
008039595-01,True,False,False,False
008039726-01,True,False,False,False
008039848-01,True,False,False,False
008039892-01,False,False,True,False
008039892-02,False,False,True,False
008039900-01,True,False,False,False
008040065-01,True,False,False,False
008040166-01,True,False,False,False
008040191-01,True,False,False,False
008040262-01,True,False,False,False
008040343-01,True,False,False,False
008040428-01,True,False,False,False
008040524-01,True,False,False,False
008040551-01,True,False,False,False
008040699-01,True,False,False,False
008041216-01,False,False,True,False
008041249-01,True,False,False,False
008041249-02,True,False,False,False
008041249-03,True,False,False,False
008041335-01,True,False,False,False
008041335-02,True,False,False,False
008041335-04,True,False,False,False
008041335-05,True,False,False,False
008041335-06,True,False,False,False
008041335-07,True,False,False,False
008042004-01,True,False,False,False
008042044-01,True,False,False,False
008042057-01,True,False,False,False
008042126-01,True,False,False,False
008043052-01,False,False,True,False
008043052-02,False,False,True,False
008043052-03,False,False,True,False
008043052-04,False,False,True,False
008043299-01,True,False,False,False
008043586-01,True,False,False,False
008043638-01,False,False,True,False
008043714-01,False,True,True,False
008044016-01,True,False,False,False
008044075-01,True,False,False,False
008044433-01,True,False,False,False
008045293-01,True,False,False,False
008045482-01,True,False,False,False
008046010-01,True,False,False,False
008046010-02,True,False,False,False
008046010-03,True,False,False,False
008046934-01,True,False,False,False
008046934-02,True,False,False,False
008046934-03,True,False,False,False
008047283-01,False,False,True,False
008052016-01,True,False,False,False
008052016-02,True,False,False,False
008053641-01,True,False,False,False
008053936-01,True,False,False,False
008054055-01,True,False,False,False
008055078-01,True,False,False,False
008056286-01,True,False,False,False
008056286-02,True,False,False,False
008056286-03,True,False,False,False
008056286-04,True,False,False,False
008056286-05,True,False,False,False
008056286-06,True,False,False,False
008056286-07,True,False,False,False
008056313-01,True,False,False,False
008056313-02,True,False,False,False
008056313-03,True,False,False,False
008056337-01,True,False,False,False
008056337-02,True,False,False,False
008056337-03,True,False,False,False
008056665-01,False,False,True,False
008056665-02,False,False,True,False
008056861-01,True,False,False,False
008056861-02,True,False,False,False
008057693-01,True,False,False,False
008057693-02,True,False,False,False
008057693-03,True,False,False,False
008057693-04,True,False,False,False
008057693-05,True,False,False,False
008057693-06,True,False,False,False
008057693-07,True,False,False,False
008057693-08,True,False,False,False
008057693-09,True,False,False,False
008058082-01,True,False,False,False
008058082-02,True,False,False,False
008058082-03,True,False,False,False
008058082-04,True,False,False,False
008058082-05,True,False,False,False
008058082-06,True,False,False,False
008058082-07,True,False,False,False
008058127-01,True,False,False,False
008058135-01,True,False,False,False
008058241-01,True,False,False,False
008058507-01,True,False,False,False
008073767-01,True,False,False,False
008073767-02,True,False,False,False
008073767-03,True,False,False,False
008073767-04,True,False,False,False
008073771-01,True,False,False,False
008073821-01,True,False,False,False
008074177-01,True,False,False,False
008074805-01,False,True,False,False
008075069-01,True,False,False,False
008075069-02,True,False,False,False
008075755-01,True,False,False,False
008075755-02,True,False,False,False
008076186-01,True,False,False,False
008076213-01,True,False,False,False
008076905-01,True,False,False,False
008078281-01,True,False,False,False
008078875-01,True,False,False,False
008081187-01,False,False,True,False
008081389-01,False,True,True,False
008081482-01,False,True,True,False
008081482-02,False,True,True,False
008081975-01,True,False,False,False
008082478-01,True,False,False,False
008082478-02,True,False,False,False
008085011-01,True,False,False,False
008085273-01,True,False,False,False
008085436-01,True,False,False,False
008086267-01,True,False,False,False
008086267-02,True,False,False,False
008086267-03,True,False,False,False
008086490-01,True,False,False,False
008086682-01,True,False,False,False
008087018-01,True,False,False,False
008087018-02,True,False,False,False
008087067-01,True,False,False,False
008087269-01,True,False,False,False
008087649-01,True,False,False,False
008088354-01,False,True,True,False
008091343-01,True,False,False,False
008091579-01,True,False,False,False
008091724-01,True,False,False,False
008092039-01,True,False,False,False
008092055-01,True,False,False,False
008092488-01,True,False,False,False
008092644-01,True,False,False,False
008092745-01,True,False,False,False
008092865-01,True,False,False,False
008093005-01,True,False,False,False
008093179-01,True,False,False,False
008094128-01,True,False,False,False
008094140-01,False,True,True,False
008094140-02,False,True,True,False
008094221-01,False,False,True,False
008094509-01,True,False,False,False
008095028-01,True,False,False,False
008095028-02,True,False,False,False
008095099-01,False,True,True,False
008095099-02,False,True,True,False
008095099-04,False,True,True,False
008095275-01,False,True,False,False
008095321-01,True,False,False,False
008095321-02,True,False,False,False
008095609-01,True,False,False,False
008095694-01,True,False,False,False
008096308-01,True,False,False,False
008096361-01,True,False,False,False
008096395-01,True,False,False,False
008096758-01,True,False,False,False
008096758-02,True,False,False,False
008096758-03,True,False,False,False
008097138-01,True,False,False,False
008097825-01,False,True,True,False
008097825-02,False,True,True,False
008097897-01,True,False,False,False
008097897-02,True,False,False,False
008097934-01,True,False,False,False
008098120-01,True,False,False,False
008098120-02,True,False,False,False
008098141-01,True,False,False,False
008098300-01,False,True,True,False
008098300-02,False,True,True,False
008098300-03,False,True,True,False
008098300-04,False,True,True,False
008098300-05,False,True,True,False
008098300-06,False,True,True,False
008098515-01,False,False,True,False
008098515-02,False,False,True,False
008099447-01,True,False,False,False
008103668-01,True,False,False,False
008103917-01,True,False,False,False
008103992-01,True,False,False,False
008104030-01,False,True,True,False
008104065-01,True,False,False,False
008104065-02,True,False,False,False
008104065-03,True,False,False,False
008104127-02,True,False,False,False
008104288-01,True,False,False,False
008104436-01,False,False,True,False
008104598-01,True,False,False,False
008104598-02,True,False,False,False
008104598-03,True,False,False,False
008105398-01,True,False,False,False
008105491-01,True,False,False,False
008105604-01,True,False,False,False
008105778-01,True,False,False,False
008105884-01,True,False,False,False
008106264-01,True,False,False,False
008106592-01,True,False,False,False
008106772-01,True,False,False,False
008106802-01,True,False,False,False
008106890-01,True,False,False,False
008106950-01,True,False,False,False
008106996-01,True,False,False,False
008106996-02,True,False,False,False
008107034-01,True,False,False,False
008107159-01,True,False,False,False
008107184-01,True,False,False,False
008107225-01,False,False,True,False
008107225-02,False,False,True,False
008107283-02,True,False,False,False
008107380-01,False,False,True,False
008107519-01,True,False,False,False
008107589-01,True,False,False,False
008107727-01,True,False,False,False
008108261-01,True,False,False,False
008108546-01,True,False,False,False
008108923-01,True,False,False,False
008108932-03,True,False,False,False
008108933-01,True,False,False,False
008109009-01,True,False,False,False
008109009-02,True,False,False,False
008109009-03,True,False,False,False
008109057-01,True,False,False,False
008109934-01,True,False,False,False
008110733-01,True,False,False,False
008110733-02,True,False,False,False
008110733-03,True,False,False,False
008110733-04,True,False,False,False
008110733-05,True,False,False,False
008110733-06,True,False,False,False
008110733-07,True,False,False,False
008110733-08,True,False,False,False
008110757-01,False,False,False,False
008110758-01,False,False,False,False
008111381-01,False,True,True,False
008112039-01,False,True,False,True
008112039-02,False,True,False,True
008112039-03,False,True,False,True
008112584-01,True,False,False,False
008112584-02,True,False,False,False
008112584-03,True,False,False,False
008112608-01,True,False,False,False
008113154-01,False,True,True,False
008113154-02,False,True,True,False
008113154-03,False,True,True,False
008113425-01,True,False,False,False
008113425-02,True,False,False,False
008113425-03,True,False,False,False
008114532-01,True,False,False,False
008114532-02,True,False,False,False
008114532-03,True,False,False,False
008114532-04,True,False,False,False
008114532-05,True,False,False,False
008114532-06,True,False,False,False
008114532-07,True,False,False,False
008114921-01,True,False,False,False
008120184-01,True,False,False,False
008120184-02,True,False,False,False
008121067-01,False,False,True,False
008121310-01,False,False,True,False
008121446-01,True,False,False,False
008121586-01,True,False,False,False
008122232-01,True,False,False,False
008122232-02,True,False,False,False
008122232-03,True,False,False,False
008122789-01,True,False,False,False
008123170-01,True,False,False,False
008123197-01,True,False,False,False
008123197-02,True,False,False,False
008123197-03,True,False,False,False
008123377-01,True,False,False,False
008123430-01,False,True,False,False
008123628-01,True,False,False,False
008123645-01,True,False,False,False
008123645-02,True,False,False,False
008123801-01,True,False,False,False
008124751-01,True,False,False,False
008124751-02,True,False,False,False
008124788-01,True,False,False,False
008125219-01,True,False,False,False
008125219-02,True,False,False,False
008125219-03,True,False,False,False
008125652-01,True,False,False,False
008125652-02,True,False,False,False
008126371-01,True,False,False,False
008126371-02,True,False,False,False
008126371-03,True,False,False,False
008126422-01,True,False,False,False
008126486-01,True,False,False,False
008126486-02,True,False,False,False
008127448-01,True,False,False,False
008127495-01,True,False,False,False
008127495-02,True,False,False,False
008127495-03,True,False,False,False
008127542-01,True,False,False,False
008127639-01,False,False,True,False
008127778-01,True,False,False,False
008127778-02,True,False,False,False
008127778-04,True,False,False,False
008127778-05,True,False,False,False
008127778-06,True,False,False,False
008127778-09,True,False,False,False
008128247-01,False,False,True,False
008129189-03,False,True,True,False
008129588-01,True,False,False,False
008129619-01,True,False,False,False
008129641-01,False,False,False,False
008129641-02,False,False,False,False
008142723-01,True,False,False,False
008142942-01,False,False,True,False
008143247-01,True,False,False,False
008143903-01,True,False,False,False
008144355-01,False,True,False,True
008145569-01,True,False,False,False
008145595-01,True,False,False,False
008149341-01,True,False,False,False
008149341-02,True,False,False,False
008149819-01,True,False,False,False
008150831-01,True,False,False,False
008151107-01,False,True,False,False
008153568-01,False,True,True,False
008153678-01,True,False,False,False
008153678-02,True,False,False,False
008153678-03,True,False,False,False
008153678-04,True,False,False,False
008153678-05,True,False,False,False
008153678-06,True,False,False,False
008153678-07,True,False,False,False
008153678-08,True,False,False,False
008153678-09,True,False,False,False
008153678-10,True,False,False,False
008153747-01,True,False,False,False
008153795-01,True,False,False,False
008154017-01,True,False,False,False
008154114-01,True,False,False,False
008154223-01,True,False,False,False
008155291-01,True,False,False,False
008155300-01,True,False,False,False
008156120-01,False,False,True,False
008156120-02,False,False,True,False
008158779-01,True,False,False,False
008159807-01,True,False,False,False
008160030-01,True,False,False,False
008160175-01,True,False,False,False
008160175-02,True,False,False,False
008160175-03,True,False,False,False
008160182-01,True,False,False,False
008160611-01,True,False,False,False
008160897-01,True,False,False,False
008160924-01,True,False,False,False
008160932-01,True,False,False,False
008160953-01,True,False,False,False
008160992-01,True,False,False,False
008161009-01,True,False,False,False
008161114-01,True,False,False,False
008161349-01,True,False,False,False
008161467-01,True,False,False,False
008161468-01,True,False,False,False
008161529-01,True,False,False,False
008161707-01,True,False,False,False
008161707-02,True,False,False,False
008161707-03,True,False,False,False
008161707-04,True,False,False,False
008161715-01,True,False,False,False
008161715-02,True,False,False,False
008161798-01,True,False,False,False
008161798-03,True,False,False,False
008161798-04,True,False,False,False
008161808-01,True,False,False,False
008161816-01,True,False,False,False
008161825-01,True,False,False,False
008161825-02,True,False,False,False
008161825-03,True,False,False,False
008161825-04,True,False,False,False
008161825-05,True,False,False,False
008161830-01,True,False,False,False
008161830-02,True,False,False,False
008162049-01,True,False,False,False
008162789-01,False,False,True,False
008163112-01,True,False,False,False
008164262-01,False,True,True,False
008164262-02,False,True,True,False
008164262-03,False,True,True,False
008164262-04,False,True,True,False
008164528-01,True,False,False,False
008164615-01,True,False,False,False
008164812-01,True,False,False,False
008165617-01,True,False,False,False
008166043-01,True,False,False,False
008166299-01,True,False,False,False
008166731-01,True,False,False,False
008167391-01,True,False,False,False
008167703-01,True,False,False,False
008167938-01,False,True,True,False
008167938-02,False,True,True,False
008167938-03,False,True,True,False
008168581-01,False,False,True,False
008168680-01,True,False,False,False
008172277-02,True,False,False,False
008172382-01,True,False,False,False
008172776-01,True,False,False,False
008172778-01,True,False,False,False
008172887-01,True,False,False,False
008173017-01,True,False,False,False
008173284-01,True,False,False,False
008173376-01,True,False,False,False
008173678-01,True,False,False,False
008173686-01,True,False,False,False
008174306-01,True,False,False,False
008174306-02,True,False,False,False
008174541-01,True,False,False,False
008174576-01,True,False,False,False
008174625-01,False,False,True,False
008174821-01,True,False,False,False
008174909-01,True,False,False,False
008174909-02,True,False,False,False
008175177-01,True,False,False,False
008175236-01,True,False,False,False
008175336-01,True,False,False,False
008175399-01,True,False,False,False
008175481-01,True,False,False,False
008175873-01,True,False,False,False
008175925-01,True,False,False,False
008176169-01,True,False,False,False
008176341-01,True,False,False,False
008176341-02,True,False,False,False
008176353-01,True,False,False,False
008176601-01,True,False,False,False
008176865-01,True,False,False,False
008176877-01,True,False,False,False
008176906-01,True,False,False,False
008177062-01,True,False,False,False
008177087-01,True,False,False,False
008177087-02,True,False,False,False
008177179-01,True,False,False,False
008177179-02,True,False,False,False
008177748-01,True,False,False,False
008177748-02,True,False,False,False
008177748-03,True,False,False,False
008178161-01,True,False,False,False
008178763-01,True,False,False,False
008178778-01,True,False,False,False
008178778-02,True,False,False,False
008178906-01,True,False,False,False
008179190-01,False,False,True,False
008179190-02,False,False,True,False
008179190-03,False,False,True,False
008179190-05,False,False,True,False
008179190-06,False,False,True,False
008179190-07,False,False,True,False
008179190-08,False,False,True,False
008179190-09,False,False,True,False
008179190-10,False,False,True,False
008180020-01,False,True,True,False
